id;node;type;profile;pStor;qStor;chargeLevel;sR;max_e_mwh;efficiency_percent;self-discharge_percent_per_day;pMin;pMax;qMin;qMax;subnet;voltLvl
LV5.312 Storage 3;LV5.312 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.312;7
LV5.312 Storage 4;LV5.312 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.312;7
LV5.312 Storage 5;LV5.312 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.312;7
LV5.312 Storage 6;LV5.312 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.312;7
LV5.312 Storage 7;LV5.312 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.312;7
LV5.312 Storage 8;LV5.312 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.312;7
LV5.312 Storage 9;LV5.312 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.312;7
LV5.312 Storage 10;LV5.312 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.312;7
LV5.313 Storage 1;LV5.313 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.313;7
LV5.313 Storage 2;LV5.313 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.313;7
LV5.313 Storage 3;LV5.313 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.313;7
LV5.313 Storage 4;LV5.313 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.313;7
LV5.313 Storage 5;LV5.313 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.313;7
LV5.313 Storage 6;LV5.313 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.313;7
LV5.313 Storage 7;LV5.313 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.313;7
LV5.313 Storage 8;LV5.313 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.313;7
LV5.313 Storage 9;LV5.313 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.313;7
LV5.313 Storage 10;LV5.313 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.313;7
LV5.314 Storage 1;LV5.314 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.314;7
LV5.314 Storage 2;LV5.314 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.314;7
LV5.314 Storage 3;LV5.314 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.314;7
LV5.314 Storage 4;LV5.314 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.314;7
LV5.314 Storage 5;LV5.314 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.314;7
LV5.314 Storage 6;LV5.314 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.314;7
LV5.314 Storage 7;LV5.314 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.314;7
LV5.314 Storage 8;LV5.314 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.314;7
LV5.314 Storage 9;LV5.314 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.314;7
LV5.314 Storage 10;LV5.314 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.314;7
LV5.315 Storage 1;LV5.315 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.315;7
LV5.315 Storage 2;LV5.315 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.315;7
LV5.315 Storage 3;LV5.315 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.315;7
LV5.315 Storage 4;LV5.315 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.315;7
LV5.315 Storage 5;LV5.315 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.315;7
LV5.315 Storage 6;LV5.315 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.315;7
LV5.315 Storage 7;LV5.315 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.315;7
LV5.315 Storage 8;LV5.315 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.315;7
LV5.315 Storage 9;LV5.315 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.315;7
LV5.315 Storage 10;LV5.315 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.315;7
LV5.316 Storage 1;LV5.316 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.316;7
LV5.316 Storage 2;LV5.316 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.316;7
LV5.316 Storage 3;LV5.316 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.316;7
LV5.316 Storage 4;LV5.316 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.316;7
LV5.316 Storage 5;LV5.316 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.316;7
LV5.316 Storage 6;LV5.316 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.316;7
LV5.316 Storage 7;LV5.316 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.316;7
LV5.316 Storage 8;LV5.316 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.316;7
LV5.316 Storage 9;LV5.316 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.316;7
LV5.316 Storage 10;LV5.316 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.316;7
LV5.317 Storage 1;LV5.317 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.317;7
LV5.317 Storage 2;LV5.317 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.317;7
LV5.317 Storage 3;LV5.317 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.317;7
LV5.317 Storage 4;LV5.317 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.317;7
LV5.317 Storage 5;LV5.317 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.317;7
LV5.317 Storage 6;LV5.317 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.317;7
LV5.317 Storage 7;LV5.317 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.317;7
LV5.317 Storage 8;LV5.317 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.317;7
LV5.317 Storage 9;LV5.317 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.317;7
LV5.317 Storage 10;LV5.317 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.317;7
LV5.318 Storage 1;LV5.318 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.318;7
LV5.318 Storage 2;LV5.318 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.318;7
LV5.318 Storage 3;LV5.318 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.318;7
LV5.318 Storage 4;LV5.318 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.318;7
LV5.318 Storage 5;LV5.318 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.318;7
LV5.318 Storage 6;LV5.318 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.318;7
LV5.318 Storage 7;LV5.318 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.318;7
LV5.318 Storage 8;LV5.318 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.318;7
LV5.318 Storage 9;LV5.318 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.318;7
LV5.318 Storage 10;LV5.318 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.318;7
LV5.319 Storage 1;LV5.319 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.319;7
LV5.319 Storage 2;LV5.319 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.319;7
LV5.319 Storage 3;LV5.319 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.319;7
LV5.319 Storage 4;LV5.319 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.319;7
LV5.319 Storage 5;LV5.319 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.319;7
LV5.319 Storage 6;LV5.319 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.319;7
LV5.319 Storage 7;LV5.319 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.319;7
LV5.319 Storage 8;LV5.319 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.319;7
LV5.319 Storage 9;LV5.319 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.319;7
LV5.319 Storage 10;LV5.319 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.319;7
LV5.320 Storage 1;LV5.320 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.320;7
LV5.320 Storage 2;LV5.320 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.320;7
LV5.320 Storage 3;LV5.320 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.320;7
LV5.320 Storage 4;LV5.320 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.320;7
LV5.320 Storage 5;LV5.320 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.320;7
LV5.320 Storage 6;LV5.320 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.320;7
LV5.320 Storage 7;LV5.320 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.320;7
LV5.320 Storage 8;LV5.320 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.320;7
LV5.320 Storage 9;LV5.320 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.320;7
LV5.320 Storage 10;LV5.320 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.320;7
LV5.321 Storage 1;LV5.321 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.321;7
LV5.321 Storage 2;LV5.321 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.321;7
LV5.321 Storage 3;LV5.321 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.321;7
LV5.321 Storage 4;LV5.321 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.321;7
LV5.321 Storage 5;LV5.321 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.321;7
LV5.321 Storage 6;LV5.321 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.321;7
LV5.321 Storage 7;LV5.321 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.321;7
LV5.321 Storage 8;LV5.321 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.321;7
LV5.321 Storage 9;LV5.321 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.321;7
LV5.321 Storage 10;LV5.321 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.321;7
LV5.322 Storage 1;LV5.322 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.322;7
LV5.322 Storage 2;LV5.322 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.322;7
LV5.322 Storage 3;LV5.322 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.322;7
LV5.322 Storage 4;LV5.322 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.322;7
LV5.322 Storage 5;LV5.322 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.322;7
LV5.322 Storage 6;LV5.322 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.322;7
LV5.322 Storage 7;LV5.322 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.322;7
LV5.322 Storage 8;LV5.322 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.322;7
LV5.322 Storage 9;LV5.322 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.322;7
LV5.322 Storage 10;LV5.322 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.322;7
LV5.323 Storage 1;LV5.323 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.323;7
LV5.323 Storage 2;LV5.323 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.323;7
LV5.323 Storage 3;LV5.323 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.323;7
LV5.323 Storage 4;LV5.323 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.323;7
LV5.323 Storage 5;LV5.323 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.323;7
LV5.323 Storage 6;LV5.323 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.323;7
LV5.323 Storage 7;LV5.323 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.323;7
LV5.323 Storage 8;LV5.323 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.323;7
LV5.323 Storage 9;LV5.323 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.323;7
LV5.323 Storage 10;LV5.323 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.323;7
LV5.324 Storage 1;LV5.324 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.324;7
LV5.324 Storage 2;LV5.324 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.324;7
LV5.324 Storage 3;LV5.324 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.324;7
LV5.324 Storage 4;LV5.324 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.324;7
LV5.324 Storage 5;LV5.324 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.324;7
LV5.324 Storage 6;LV5.324 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.324;7
LV5.324 Storage 7;LV5.324 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.324;7
LV5.324 Storage 8;LV5.324 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.324;7
LV5.324 Storage 9;LV5.324 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.324;7
LV5.324 Storage 10;LV5.324 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.324;7
LV5.325 Storage 1;LV5.325 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.325;7
LV5.325 Storage 2;LV5.325 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.325;7
LV5.325 Storage 3;LV5.325 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.325;7
LV5.325 Storage 4;LV5.325 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.325;7
LV5.325 Storage 5;LV5.325 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.325;7
LV5.325 Storage 6;LV5.325 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.325;7
LV5.325 Storage 7;LV5.325 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.325;7
LV5.325 Storage 8;LV5.325 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.325;7
LV5.325 Storage 9;LV5.325 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.325;7
LV5.325 Storage 10;LV5.325 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.325;7
