id;node;type;profile;pStor;qStor;chargeLevel;sR;max_e_mwh;efficiency_percent;self-discharge_percent_per_day;pMin;pMax;qMin;qMax;subnet;voltLvl
LV5.348 Storage 11;LV5.348 Bus 38;PV_Storage;Storage_PV5_G1-C;-0.0259;0;0.5;0.0259;0.051798;0.95;0.13;-0.025899;0;-0.025899;0.025899;LV5.348;7
LV5.348 Storage 12;LV5.348 Bus 44;PV_Storage;Storage_PV5_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV5.348;7
LV5.348 Storage 13;LV5.348 Bus 13;PV_Storage;Storage_PV2_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV5.348;7
LV5.348 Storage 14;LV5.348 Bus 109;PV_Storage;Storage_PV6_H0-C;-0.0144;0;0.5;0.0144;0.028874;0.95;0.13;-0.014437;0;-0.014437;0.014437;LV5.348;7
LV5.348 Storage 15;LV5.348 Bus 45;PV_Storage;Storage_PV2_G3-A;-0.0937;0;0.5;0.0937;0.187354;0.95;0.13;-0.093677;0;-0.093677;0.093677;LV5.348;7
LV5.349 Storage 1;LV5.349 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.349;7
LV5.349 Storage 2;LV5.349 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.349;7
LV5.349 Storage 3;LV5.349 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.349;7
LV5.349 Storage 4;LV5.349 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.349;7
LV5.349 Storage 5;LV5.349 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.349;7
LV5.349 Storage 6;LV5.349 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.349;7
LV5.349 Storage 7;LV5.349 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.349;7
LV5.349 Storage 8;LV5.349 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.349;7
LV5.349 Storage 9;LV5.349 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.349;7
LV5.349 Storage 10;LV5.349 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.349;7
LV5.349 Storage 11;LV5.349 Bus 38;PV_Storage;Storage_PV5_G1-C;-0.0259;0;0.5;0.0259;0.051798;0.95;0.13;-0.025899;0;-0.025899;0.025899;LV5.349;7
LV5.349 Storage 12;LV5.349 Bus 44;PV_Storage;Storage_PV5_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV5.349;7
LV5.349 Storage 13;LV5.349 Bus 13;PV_Storage;Storage_PV2_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV5.349;7
LV5.349 Storage 14;LV5.349 Bus 109;PV_Storage;Storage_PV6_H0-C;-0.0144;0;0.5;0.0144;0.028874;0.95;0.13;-0.014437;0;-0.014437;0.014437;LV5.349;7
LV5.349 Storage 15;LV5.349 Bus 45;PV_Storage;Storage_PV2_G3-A;-0.0937;0;0.5;0.0937;0.187354;0.95;0.13;-0.093677;0;-0.093677;0.093677;LV5.349;7
LV5.350 Storage 1;LV5.350 Bus 108;PV_Storage;Storage_PV6_H0-C;-0.0116;0;0.5;0.0116;0.0231;0.95;0.13;-0.01155;0;-0.01155;0.01155;LV5.350;7
LV5.350 Storage 2;LV5.350 Bus 28;PV_Storage;Storage_PV5_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV5.350;7
LV5.350 Storage 3;LV5.350 Bus 94;PV_Storage;Storage_PV5_G4-B;-0.0154;0;0.5;0.0154;0.030784;0.95;0.13;-0.015392;0;-0.015392;0.015392;LV5.350;7
LV5.350 Storage 4;LV5.350 Bus 48;PV_Storage;Storage_PV8_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.350;7
LV5.350 Storage 5;LV5.350 Bus 95;PV_Storage;Storage_PV2_H0-G;-0.012;0;0.5;0.012;0.023952;0.95;0.13;-0.011976;0;-0.011976;0.011976;LV5.350;7
LV5.350 Storage 6;LV5.350 Bus 99;PV_Storage;Storage_PV2_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.350;7
LV5.350 Storage 7;LV5.350 Bus 57;PV_Storage;Storage_PV5_H0-B;-0.0087;0;0.5;0.0087;0.017372;0.95;0.13;-0.008686;0;-0.008686;0.008686;LV5.350;7
LV5.350 Storage 8;LV5.350 Bus 92;PV_Storage;Storage_PV2_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV5.350;7
LV5.350 Storage 9;LV5.350 Bus 82;PV_Storage;Storage_PV8_G5-A;-0.0182;0;0.5;0.0182;0.036472;0.95;0.13;-0.018236;0;-0.018236;0.018236;LV5.350;7
LV5.350 Storage 10;LV5.350 Bus 5;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV5.350;7
LV5.350 Storage 11;LV5.350 Bus 38;PV_Storage;Storage_PV5_G1-C;-0.0259;0;0.5;0.0259;0.051798;0.95;0.13;-0.025899;0;-0.025899;0.025899;LV5.350;7
LV5.350 Storage 12;LV5.350 Bus 44;PV_Storage;Storage_PV5_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV5.350;7
LV5.350 Storage 13;LV5.350 Bus 13;PV_Storage;Storage_PV2_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV5.350;7
LV5.350 Storage 14;LV5.350 Bus 109;PV_Storage;Storage_PV6_H0-C;-0.0144;0;0.5;0.0144;0.028874;0.95;0.13;-0.014437;0;-0.014437;0.014437;LV5.350;7
LV5.350 Storage 15;LV5.350 Bus 45;PV_Storage;Storage_PV2_G3-A;-0.0937;0;0.5;0.0937;0.187354;0.95;0.13;-0.093677;0;-0.093677;0.093677;LV5.350;7
LV6.301 Storage 1;LV6.301 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.301;7
LV6.301 Storage 2;LV6.301 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.301;7
LV6.301 Storage 3;LV6.301 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.301;7
LV6.301 Storage 4;LV6.301 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.301;7
LV6.301 Storage 5;LV6.301 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.301;7
LV6.301 Storage 6;LV6.301 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.301;7
LV6.301 Storage 7;LV6.301 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.301;7
LV6.302 Storage 1;LV6.302 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.302;7
LV6.302 Storage 2;LV6.302 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.302;7
LV6.302 Storage 3;LV6.302 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.302;7
LV6.302 Storage 4;LV6.302 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.302;7
LV6.302 Storage 5;LV6.302 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.302;7
LV6.302 Storage 6;LV6.302 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.302;7
LV6.302 Storage 7;LV6.302 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.302;7
LV6.303 Storage 1;LV6.303 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.303;7
LV6.303 Storage 2;LV6.303 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.303;7
LV6.303 Storage 3;LV6.303 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.303;7
LV6.303 Storage 4;LV6.303 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.303;7
LV6.303 Storage 5;LV6.303 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.303;7
LV6.303 Storage 6;LV6.303 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.303;7
LV6.303 Storage 7;LV6.303 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.303;7
LV6.304 Storage 1;LV6.304 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.304;7
LV6.304 Storage 2;LV6.304 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.304;7
LV6.304 Storage 3;LV6.304 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.304;7
LV6.304 Storage 4;LV6.304 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.304;7
LV6.304 Storage 5;LV6.304 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.304;7
LV6.304 Storage 6;LV6.304 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.304;7
LV6.304 Storage 7;LV6.304 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.304;7
LV6.305 Storage 1;LV6.305 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.305;7
LV6.305 Storage 2;LV6.305 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.305;7
LV6.305 Storage 3;LV6.305 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.305;7
LV6.305 Storage 4;LV6.305 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.305;7
LV6.305 Storage 5;LV6.305 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.305;7
LV6.305 Storage 6;LV6.305 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.305;7
LV6.305 Storage 7;LV6.305 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.305;7
LV6.306 Storage 1;LV6.306 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.306;7
LV6.306 Storage 2;LV6.306 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.306;7
LV6.306 Storage 3;LV6.306 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.306;7
LV6.306 Storage 4;LV6.306 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.306;7
LV6.306 Storage 5;LV6.306 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.306;7
LV6.306 Storage 6;LV6.306 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.306;7
LV6.306 Storage 7;LV6.306 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.306;7
LV6.307 Storage 1;LV6.307 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.307;7
LV6.307 Storage 2;LV6.307 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.307;7
LV6.307 Storage 3;LV6.307 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.307;7
LV6.307 Storage 4;LV6.307 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.307;7
LV6.307 Storage 5;LV6.307 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.307;7
LV6.307 Storage 6;LV6.307 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.307;7
LV6.307 Storage 7;LV6.307 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.307;7
LV6.308 Storage 1;LV6.308 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.308;7
LV6.308 Storage 2;LV6.308 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.308;7
LV6.308 Storage 3;LV6.308 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.308;7
LV6.308 Storage 4;LV6.308 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.308;7
LV6.308 Storage 5;LV6.308 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.308;7
LV6.308 Storage 6;LV6.308 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.308;7
LV6.308 Storage 7;LV6.308 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.308;7
LV6.309 Storage 1;LV6.309 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.309;7
LV6.309 Storage 2;LV6.309 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.309;7
LV6.309 Storage 3;LV6.309 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.309;7
LV6.309 Storage 4;LV6.309 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.309;7
LV6.309 Storage 5;LV6.309 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.309;7
LV6.309 Storage 6;LV6.309 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.309;7
LV6.309 Storage 7;LV6.309 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.309;7
LV6.310 Storage 1;LV6.310 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.310;7
LV6.310 Storage 2;LV6.310 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.310;7
LV6.310 Storage 3;LV6.310 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.310;7
LV6.310 Storage 4;LV6.310 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.310;7
LV6.310 Storage 5;LV6.310 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.310;7
LV6.310 Storage 6;LV6.310 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.310;7
LV6.310 Storage 7;LV6.310 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.310;7
LV6.311 Storage 1;LV6.311 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.311;7
LV6.311 Storage 2;LV6.311 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.311;7
LV6.311 Storage 3;LV6.311 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.311;7
LV6.311 Storage 4;LV6.311 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.311;7
LV6.311 Storage 5;LV6.311 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.311;7
LV6.311 Storage 6;LV6.311 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.311;7
LV6.311 Storage 7;LV6.311 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.311;7
LV6.312 Storage 1;LV6.312 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.312;7
LV6.312 Storage 2;LV6.312 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.312;7
LV6.312 Storage 3;LV6.312 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.312;7
LV6.312 Storage 4;LV6.312 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.312;7
LV6.312 Storage 5;LV6.312 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.312;7
LV6.312 Storage 6;LV6.312 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.312;7
LV6.312 Storage 7;LV6.312 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.312;7
LV6.313 Storage 1;LV6.313 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.313;7
LV6.313 Storage 2;LV6.313 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.313;7
LV6.313 Storage 3;LV6.313 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.313;7
LV6.313 Storage 4;LV6.313 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.313;7
LV6.313 Storage 5;LV6.313 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.313;7
LV6.313 Storage 6;LV6.313 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.313;7
LV6.313 Storage 7;LV6.313 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.313;7
LV6.314 Storage 1;LV6.314 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.314;7
LV6.314 Storage 2;LV6.314 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.314;7
LV6.314 Storage 3;LV6.314 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.314;7
LV6.314 Storage 4;LV6.314 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.314;7
LV6.314 Storage 5;LV6.314 Bus 46;PV_Storage;Storage_PV8_H0-L;-0.0083;0;0.5;0.0083;0.016666;0.95;0.13;-0.008333;0;-0.008333;0.008333;LV6.314;7
LV6.314 Storage 6;LV6.314 Bus 57;PV_Storage;Storage_PV6_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV6.314;7
LV6.314 Storage 7;LV6.314 Bus 53;PV_Storage;Storage_PV8_H0-C;-0.0087;0;0.5;0.0087;0.017324;0.95;0.13;-0.008662;0;-0.008662;0.008662;LV6.314;7
LV6.315 Storage 1;LV6.315 Bus 32;PV_Storage;Storage_PV5_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.315;7
LV6.315 Storage 2;LV6.315 Bus 44;PV_Storage;Storage_PV2_H0-A;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.013687;0;-0.013687;0.013687;LV6.315;7
LV6.315 Storage 3;LV6.315 Bus 16;PV_Storage;Storage_PV8_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV6.315;7
LV6.315 Storage 4;LV6.315 Bus 56;PV_Storage;Storage_PV8_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV6.315;7
